DateHour,Wind_Speed_Actual_Knots,Production_Actual_MWh,Production_Forecast_1hour_MWh,Production_Forecast_6hour_MWh,Production_24hour_MWh,Electricity_Prices_Day_Ahead_Dollar,Electricity_Prices_Spot_Dollar
31/07/2022 17:00,19.39,233.1551,163.2739,149.0744,107.7311,117.55,115.58
31/07/2022 18:00,16.2,135.9927,179.7712,127.5755,131.2215,120.35,118.38
31/07/2022 19:00,18.07,188.6557,183.0115,162.3177,160.8905,109.87,106.54
31/07/2022 20:00,16.62,146.8222,151.4165,173.964,156.6304,106.51,103.6
31/07/2022 21:00,13.34,75.9528,101.0926,108.6527,105.2856,92.72,90.39
31/07/2022 22:00,13.53,79.1449,87.9658,98.2849,107.2548,76.7,75.31
31/07/2022 23:00,12.31,59.7302,65.324,79.4691,80.257,77.52,75.93
01/08/2022 00:00,10.83,40.6545,49.0043,56.3754,67.8292,72.42,73.57
01/08/2022 01:00,7.61,14.1081,22.7968,28.0221,45.3903,74.31,74.43
01/08/2022 02:00,7.73,14.7526,17.7971,23.8202,37.8786,71.68,73.64
01/08/2022 03:00,11.31,46.2852,22.4206,31.5955,56.2348,70.22,72.52
01/08/2022 04:00,8.83,21.9964,23.766,23.6626,35.1522,74.14,76
01/08/2022 05:00,9.33,25.9588,28.0762,23.0137,33.9399,85.96,85.96
01/08/2022 06:00,8.5,19.6562,21.0166,21.9484,25.6527,80.82,80.99
01/08/2022 07:00,8.23,17.8632,19.3786,21.3382,20.7458,103.06,103.26
01/08/2022 08:00,8.25,17.9852,18.2363,19.2398,19.3606,104.14,106.17
01/08/2022 09:00,9.69,29.0876,21.2503,21.8075,20.8043,100.4,102.06
01/08/2022 10:00,7.92,15.9185,18.1143,17.7829,17.3233,84.93,86.6
01/08/2022 11:00,16.29,138.3389,46.176,32.7493,20.8043,84.23,85.93
01/08/2022 12:00,17.37,167.7253,85.228,53.9905,23.9229,81.96,82.73
01/08/2022 13:00,18.27,194.9806,165.9341,86.0743,23.9229,81.31,81.42
01/08/2022 14:00,17.17,161.9782,168.1662,116.9601,27.4936,75.12,76.44
01/08/2022 15:00,19.75,246.273,199.1071,179.4953,70.1201,106.36,106.6
01/08/2022 16:00,21.23,306.1477,232.9493,211.1241,149.8479,112.81,112.85
01/08/2022 17:00,13.02,70.5631,119.3028,118.0207,105.2812,122.91,123.9
01/08/2022 18:00,13.03,70.7179,95.3747,106.5185,105.3822,121.43,123.6
01/08/2022 19:00,16.12,133.9985,88.8129,140.436,141.7756,112.06,112.49
01/08/2022 20:00,11.5,48.6911,62.8781,74.2691,90.0086,105.14,106.07
01/08/2022 21:00,11.86,53.3321,62.6123,62.1986,92.5993,96.62,96.84
01/08/2022 22:00,9.57,28.0092,34.6641,42.4712,56.2521,77.18,77.12
01/08/2022 23:00,11.48,48.4269,42.2171,52.4806,58.8366,79.53,80.3
02/08/2022 00:00,8.51,19.686,24.7374,27.8138,36.7326,78.43,77.08
02/08/2022 01:00,10.18,33.7314,32.5247,34.4313,41.7624,73.98,72.63
02/08/2022 02:00,12.27,59.1437,35.1516,35.9975,50.9764,73.41,71.9
02/08/2022 03:00,8.51,19.7178,26.7022,26.1502,32.0042,75.03,72.81
02/08/2022 04:00,3.55,1.4333,6.3449,7.1823,11.8954,79.79,77.42
02/08/2022 05:00,4.13,2.2613,3.465,6.6783,10.9895,81.63,79.07
02/08/2022 06:00,6.01,6.9565,3.0465,8.6045,13.6366,83.13,80.85
02/08/2022 07:00,6.85,10.2678,5.8159,6.2786,14.4765,98.79,96.82
02/08/2022 08:00,3.43,1.294,2.7847,2.228,5.4822,100.87,99.32
02/08/2022 09:00,0.11,0,0.1815,0.2988,1.1163,104.24,101.38
02/08/2022 10:00,7.38,12.8685,1.5429,3.4416,8.505,99.39,97.49
02/08/2022 11:00,6.68,9.5323,3.3686,3.7389,8.1769,92.09,90.41
02/08/2022 12:00,10.68,38.9178,17.9334,5.7849,8.1769,84.11,81.28
02/08/2022 13:00,15.85,127.4267,43.3827,17.2461,8.1769,81.1,78.11
02/08/2022 14:00,15.64,122.2656,88.8011,45.4835,9.8955,77.12,74.4
02/08/2022 15:00,17.65,175.7694,140.5283,75.2176,11.5193,105.11,103.3
02/08/2022 16:00,16.14,134.4009,138.6462,112.0946,23.5438,113.09,111.27
02/08/2022 17:00,15.98,130.5077,138.1014,133.8538,72.8278,117.54,114.64
02/08/2022 18:00,10.04,32.3569,55.896,63.4209,49.8891,104.92,103.81
02/08/2022 19:00,8.23,17.857,30.3425,41.6578,39.1279,95.51,92.48
02/08/2022 20:00,7.77,14.9944,17.7931,29.1911,36.6267,101.06,97.4
02/08/2022 21:00,7.46,13.279,14.2659,20.9033,35.0314,92,88.78
02/08/2022 22:00,3.26,1.1064,3.3425,4.7755,16.6712,93.7,91.52
02/08/2022 23:00,1.06,0.0384,0.4968,1.1598,4.242,92.89,91.26
03/08/2022 00:00,2.26,0.3696,0.3378,1.1615,4.3208,79.52,75.9
03/08/2022 01:00,4.16,2.295,0.4956,1.5419,6.5183,78.63,76.09
03/08/2022 02:00,3.36,1.2126,1.1066,0.7168,3.08,78.93,76.15
03/08/2022 03:00,7.53,13.6737,4.0366,1.5867,6.2655,79.9,76.07
03/08/2022 04:00,4.98,3.9406,4.325,2.8318,3.0441,81.45,77.36
03/08/2022 05:00,5.61,5.6606,6.3308,4.3122,3.0441,80.59,76.17
03/08/2022 06:00,5.83,6.3469,5.2474,5.2152,3.0441,79.73,75.69
03/08/2022 07:00,6.97,10.8261,7.3992,7.568,3.0441,93.37,89.35
03/08/2022 08:00,8.94,22.8692,12.1784,8.6501,4.7488,115.98,108.85
03/08/2022 09:00,5.16,4.4052,7.241,6.3523,4.6996,115.31,110.01
03/08/2022 10:00,3.3,1.15,3.0157,3.26,2.6236,103.74,98.4
03/08/2022 11:00,3.55,1.4309,1.724,3.0479,2.856,103.8,97.83
03/08/2022 12:00,3.41,1.2696,1.2749,2.2736,2.7251,91.67,87.79
03/08/2022 13:00,9.76,29.7261,5.5372,4.0874,5.0067,84.52,79.3
03/08/2022 14:00,8.67,20.8617,12.3447,6.0444,5.9972,83.73,78.61
03/08/2022 15:00,17.47,170.5859,54.8232,20.1516,8.3882,110.88,105.09
03/08/2022 16:00,17.24,163.9814,96.7525,46.291,15.2996,120.12,113.79
03/08/2022 17:00,14.05,88.7621,111.3143,77.6455,21.8501,128.88,121.07
03/08/2022 18:00,15.75,124.906,123.3326,100.3097,25.0329,121.39,117.12
03/08/2022 19:00,13.84,84.8138,91.4695,102.7711,52.5525,119.14,114.28
03/08/2022 20:00,5.6,5.6317,20.8308,27.0041,21.0798,123.36,118.84
03/08/2022 21:00,7.22,12.0458,16.7187,25.3767,27.5165,108.48,103.23
03/08/2022 22:00,6.99,10.9347,9.2216,19.2085,26.5337,101.5,95.47
03/08/2022 23:00,3.3,1.1478,3.0487,4.8843,12.3285,91.48,86.17
04/08/2022 00:00,3.54,1.4146,2.1607,2.7874,11.1309,77.63,77.79
04/08/2022 01:00,5.05,4.1123,1.9873,4.3261,7.1783,75.77,76.7
04/08/2022 02:00,3.16,1.0096,1.4159,1.7325,3.3836,76.76,76.04
04/08/2022 03:00,4.95,3.8755,2.6974,2.0442,4.3363,77.83,77.85
04/08/2022 04:00,4.33,2.5997,2.2808,2.3778,3.2466,76.72,75.49
04/08/2022 05:00,4.5,2.9065,3.0008,2.7185,3.1315,78.35,77.16
04/08/2022 06:00,1.98,0.247,0.6939,0.7637,1.0433,75.33,74.64
04/08/2022 07:00,5.05,4.1272,1.8137,2.3045,2.7503,79.25,78.82
04/08/2022 08:00,5.27,4.6797,2.204,2.4129,2.7503,93.06,92.54
04/08/2022 09:00,3.09,0.9474,1.7318,1.414,1.692,95.65,94.95
04/08/2022 10:00,1.85,0.202,0.5793,0.5941,0.9818,102.06,100.83
04/08/2022 11:00,3.7,1.6218,0.765,1.683,1.8379,96.5,97.23
04/08/2022 12:00,6.59,9.1666,2.1209,2.2064,2.7503,98.33,97.03
04/08/2022 13:00,9.42,26.7139,9.0731,3.8345,2.7503,81.65,80.85
04/08/2022 14:00,12.8,67.0534,28.3246,10.3787,3.4813,77.83,77.37
04/08/2022 15:00,10.97,42.1829,42.7297,21.0282,4.3977,103.41,102.44
04/08/2022 16:00,15.57,120.728,72.0964,43.3788,6.6738,110.06,110.37
04/08/2022 17:00,15.58,120.9247,88.4881,68.1223,16.4084,118.38,119.08
04/08/2022 18:00,14.98,107.598,111.8941,87.3797,33.8618,108.4,110.01
04/08/2022 19:00,17.35,166.9718,130.2703,105.5738,53.6614,107.44,106.76
04/08/2022 20:00,14.44,96.2853,108.2632,108.1947,80.7901,113.69,114.07
04/08/2022 21:00,15.51,119.4027,122.3547,120.0907,101.837,93.29,93.74
04/08/2022 22:00,13.05,71.0323,82.0614,88.8308,85.5121,96.6,95.99
04/08/2022 23:00,12.98,70.0098,77.2324,84.5149,84.932,86.64,85.91
05/08/2022 00:00,12.77,66.6099,67.8967,74.5782,82.9813,80,76.38
05/08/2022 01:00,10.78,40.0222,48.3443,53.8573,66.1947,76.75,73.21
05/08/2022 02:00,14.14,90.4185,63.403,66.1893,91.8622,68.98,65.44
05/08/2022 03:00,14.58,99.1674,72.9926,71.0888,93.3212,70.09,65.78
05/08/2022 04:00,9.41,26.6433,43.2677,41.1051,48.6595,82.29,78.18
05/08/2022 05:00,11.25,45.4922,48.5916,50.4201,57.095,111.4,106.13
05/08/2022 06:00,9.69,29.1485,31.0912,39.7876,45.9811,84.99,80.74
05/08/2022 07:00,8.03,16.5599,22.1208,25.8193,32.167,98.55,95.05
05/08/2022 08:00,6.34,8.1687,11.8583,14.2901,20.901,109.71,103.72
05/08/2022 09:00,7.22,12.0379,11.9289,15.5524,21.2643,104.08,98.04
05/08/2022 10:00,7.58,13.9152,11.1947,14.4623,20.0949,94.3,90.18
05/08/2022 11:00,7.6,14.0527,13.3135,12.7248,17.3838,93.93,89.61
05/08/2022 12:00,7.91,15.8577,14.591,12.6057,16.0313,83.94,79.95
05/08/2022 13:00,9.71,29.2775,19.017,16.4053,16.2062,81.16,77.84
05/08/2022 14:00,8.63,20.525,20.9724,18.1949,16.2062,82.57,77.73
05/08/2022 15:00,10.45,36.5162,28.2582,22.2506,16.2062,109.22,103.61
05/08/2022 16:00,11.81,52.6623,34.9005,29.2086,16.2062,112.81,106.86
05/08/2022 17:00,31.55,1004.8399,184.6099,96.0981,18.0911,113.61,109.85
05/08/2022 18:00,33.42,1100,536.2932,225.4069,24.6428,112,106.92
05/08/2022 19:00,35.06,1100,1100,468.0247,32.7637,101.45,96.47
05/08/2022 20:00,35.46,1100,1100,817.8973,44.0978,103.45,97.46
05/08/2022 21:00,36.33,1100,1100,1100,325.973,91.83,86.98
05/08/2022 22:00,38.13,1100,1100,1100,1096.7805,95.46,90.37
05/08/2022 23:00,36.1,1100,1100,1100,1100,80.3,76.29
06/08/2022 00:00,35.4,1100,1100,1100,1100,69.28,67.39
06/08/2022 01:00,32.41,1089.0381,1100,1100,1100,69.9,67.92
06/08/2022 02:00,34.23,1100,1100,1100,1100,71.36,68.17
06/08/2022 03:00,37.04,1100,1100,1100,1100,70.33,67.31
06/08/2022 04:00,35.44,1100,1100,1100,1100,72.21,69.18
06/08/2022 05:00,36.81,1100,1100,1100,1100,82.28,80.15
06/08/2022 06:00,36.55,1100,1100,1100,1100,84.14,81.63
06/08/2022 07:00,40.08,1100,1100,1100,1100,89.28,85.83
06/08/2022 08:00,37.32,1100,1100,1100,1100,95.79,92.48
06/08/2022 09:00,35.41,1100,1100,1100,1100,91.72,88.21
06/08/2022 10:00,38.43,1100,1100,1100,1100,93.24,89.12
06/08/2022 11:00,36.05,1100,1100,1100,1100,92.98,90.48
06/08/2022 12:00,40.49,1100,1100,1100,1100,81.59,79.58
06/08/2022 13:00,41.14,1100,1100,1100,1100,78.44,75.25
06/08/2022 14:00,43.59,1100,1100,1100,1100,76.52,74.13
06/08/2022 15:00,41.55,1100,1100,1100,1100,105.08,101.49
06/08/2022 16:00,41.22,1100,1100,1100,1100,114.84,109.96
06/08/2022 17:00,41.14,1100,1100,1100,1100,117.82,114.11
06/08/2022 18:00,42.93,1100,1100,1100,1100,107.94,104.87
06/08/2022 19:00,38.93,1100,1100,1100,1100,104.17,99.93
06/08/2022 20:00,34.76,1100,1100,1100,1100,111.32,107.11
06/08/2022 21:00,33.19,1100,1100,1100,1100,103.77,100.38
06/08/2022 22:00,34.68,1100,1100,1100,1100,84.58,81.62
06/08/2022 23:00,36.34,1100,1100,1100,1100,76.94,74.44
07/08/2022 00:00,34.93,1100,1100,1100,1100,62.94,60.98
07/08/2022 01:00,31.81,1029.9337,1100,1100,1100,68.54,65.59
07/08/2022 02:00,30.07,870.1715,969.1304,1030.7996,1094.1515,65.23,63.11
07/08/2022 03:00,24.15,450.6201,589.6146,687.7943,815.916,66.47,64.7
07/08/2022 04:00,19.35,231.8085,337.7694,426.2662,604.965,73.08,70.52
07/08/2022 05:00,15.26,113.7039,169.2344,244.4105,435.6369,85.92,82.33
07/08/2022 06:00,24.4,464.8777,243.5232,371.6274,677.9406,90.65,86.52
07/08/2022 07:00,17.15,161.4777,188.0213,206.1504,349.831,97.58,92.83
07/08/2022 08:00,19.17,225.4973,244.9001,221.8045,328.0309,99.06,94.92
07/08/2022 09:00,21.66,325.0781,231.0262,238.3121,353.9295,97.83,95.61
07/08/2022 10:00,27.21,644.7484,373.3296,336.9705,384.4394,94.29,89.89
07/08/2022 11:00,31.69,1017.757,619.4679,408.7139,384.4394,88.63,84.62
07/08/2022 12:00,26.76,613.1408,676.8234,518.0089,384.4394,86.42,83.42
07/08/2022 13:00,34.34,1100,946.3798,727.4853,390.8205,74.59,72.03
07/08/2022 14:00,26.92,624.0858,712.0387,713.7302,535.5939,73.5,70.61
07/08/2022 15:00,25.62,537.7645,649.9618,653.7829,555.9931,103.54,98.79
07/08/2022 16:00,33.32,1100,749.9304,812.2206,618.5972,109.97,104.68
07/08/2022 17:00,35.12,1100,985.8835,958.789,634.361,113.28,108.24
07/08/2022 18:00,29.19,795.6781,940.8025,830.6491,717.5699,100.94,96.25
07/08/2022 19:00,28.96,776.9613,865.8465,838.1288,781.6127,96.42,92.31
07/08/2022 20:00,28.83,766.1463,772.8197,859.7552,776.1709,103.29,98.32
07/08/2022 21:00,26.7,608.78,660.1926,719.5516,686.9503,92.09,89.82
07/08/2022 22:00,27.65,676.0343,678.8321,698.9131,722.7363,85.01,81.02
07/08/2022 23:00,32.86,1100,785.7334,780.0358,771.5412,85.19,83
08/08/2022 00:00,32.77,1100,961.521,843.1467,786.2826,63.3,61.37
08/08/2022 01:00,34.33,1100,1100,940.3178,951.1492,57.1,55.47
08/08/2022 02:00,30.53,910.6932,1003.6925,960.5536,851.8921,52.97,51.05
08/08/2022 03:00,33.83,1100,1100,1100,851.8921,57.44,55.46
08/08/2022 04:00,35.71,1100,1100,1100,1014.3824,75.31,72.32
08/08/2022 05:00,37.48,1100,1100,1100,1100,83.39,79.8
08/08/2022 06:00,36.22,1100,1100,1100,1100,80.79,78.08
08/08/2022 07:00,38.14,1100,1100,1100,1100,83.39,79.43
08/08/2022 08:00,37,1100,1100,1100,1100,87.09,84.17
08/08/2022 09:00,37.41,1100,1100,1100,1100,88.85,85.83
08/08/2022 10:00,34.79,1100,1100,1100,1100,90.73,87.37
08/08/2022 11:00,36.39,1100,1100,1100,1100,89.49,86.25
08/08/2022 12:00,37.14,1100,1100,1100,1100,83.04,79.96
08/08/2022 13:00,37.48,1100,1100,1100,1100,78.83,75.31
08/08/2022 14:00,37.21,1100,1100,1100,1100,73.7,70.1
08/08/2022 15:00,35.24,1100,1100,1100,1100,101.98,99
08/08/2022 16:00,32.56,1100,1100,1100,1100,118.71,113.89
08/08/2022 17:00,35.28,1100,1100,1100,1100,120.95,116.88
08/08/2022 18:00,32.93,1100,1100,1100,1100,100.45,97.67
08/08/2022 19:00,33.05,1100,1100,1100,1100,89.61,87.5
08/08/2022 20:00,31.57,1006.409,1052.5531,1080.374,1100,91.54,87.78
08/08/2022 21:00,30.56,912.8918,966.2552,1011.2039,1083.3231,89.44,85.63
08/08/2022 22:00,33.09,1100,1022.7884,1072.1113,1100,88.5,85.07
08/08/2022 23:00,26.39,587.9903,717.5402,753.2023,837.4446,84.18,81.95
09/08/2022 00:00,23.33,406.2709,528.4032,572.6565,705.2103,51.44,50.22
09/08/2022 01:00,33.88,1100,692.3137,817.092,1100,45.57,44.22
09/08/2022 02:00,29.22,798.0636,764.9959,795.0021,928.8306,38.3,37.83
09/08/2022 03:00,34.42,1100,1098.8431,816.9589,1073.1545,37.59,36.7
09/08/2022 04:00,31.18,969.6866,989.7345,899.2931,978.782,37.73,36.41
09/08/2022 05:00,33.58,1100,1100,1093.7648,987.9341,67.96,65.44
09/08/2022 06:00,34.91,1100,1100,1100,1061.5198,76.51,74.05
09/08/2022 07:00,31.71,1020.3996,1100,1091.8816,1053.9448,87.6,85.72
09/08/2022 08:00,29.15,792.7073,911.2561,919.4185,889.9457,83.9,81.12
09/08/2022 09:00,30.21,881.6215,888.3033,958.5382,937.0852,82.41,79.23
09/08/2022 10:00,31.16,967.4595,878.6617,980.2101,981.08,82.77,81.21
09/08/2022 11:00,29.61,830.2036,860.6876,862.6075,897.6114,83.33,82.1
09/08/2022 12:00,29.92,856.9458,870.1886,860.7093,911.6205,77.56,75.01
09/08/2022 13:00,33.03,1100,939.4552,933.2027,968.5726,74.2,71.74
09/08/2022 14:00,31.98,1046.0577,1013.5172,965.8053,993.6945,72.81,69.78
09/08/2022 15:00,35.39,1100,1100,1046.844,993.6945,104.62,101.92
09/08/2022 16:00,31.24,975.5755,1053.8692,1026.5647,971.5118,110.78,106.42
09/08/2022 17:00,31.62,1011.0377,1066.4322,1061.5117,971.5118,113.21,110.06
09/08/2022 18:00,31.08,960.2913,971.1791,1016.1843,965.8907,99.26,95.41
09/08/2022 19:00,26.64,604.9881,718.2417,773.6698,773.8429,86.16,82.87
09/08/2022 20:00,24.03,444.0061,539.3252,593.7962,672.3133,88.52,85.98
09/08/2022 21:00,27.42,659.2971,564.2459,686.3631,803.7571,78.14,75.06
09/08/2022 22:00,25.19,511.0872,522.094,564.12,715.3712,90,86.78
09/08/2022 23:00,24.64,478.7767,511.7137,506.7145,625.8764,88.02,85.11
10/08/2022 00:00,20.76,286.3426,347.5023,368.5664,436.531,61.16,58.4
10/08/2022 01:00,16.78,151.1567,211.0328,250.9348,311.2078,57.05,53.55
10/08/2022 02:00,14.74,102.4833,133.131,173.8773,249.3842,43.64,41.32
10/08/2022 03:00,11.16,44.5128,65.4724,95.3495,178.9298,42.31,40.19
10/08/2022 04:00,8.77,21.602,33.6142,50.0477,121.1066,47.27,45.2
10/08/2022 05:00,8.53,19.8743,23.4097,34.6076,81.4011,54.8,51.53
10/08/2022 06:00,8.55,20.0127,20.2487,27.02,57.4744,61.04,57.58
10/08/2022 07:00,8.74,21.3244,20.3969,22.8848,40.7948,96.14,91.14
10/08/2022 08:00,4.82,3.5738,7.2332,8.1877,12.9235,107.66,101.02
10/08/2022 09:00,5.72,5.9789,7.1554,8.7617,12.1197,109.38,103.69
10/08/2022 10:00,11.09,43.6601,11.9834,15.0808,21.4629,101.12,96.35
10/08/2022 11:00,11.23,45.3213,26.1237,18.4144,21.4629,93.68,88.7
10/08/2022 12:00,18.64,207.183,81.4417,34.9509,21.4629,76.13,71.78
10/08/2022 13:00,21.33,310.3535,159.0155,80.5013,21.4629,68.14,63.87
10/08/2022 14:00,20.23,264.7236,258.4189,143.7986,31.171,64.36,60.33
10/08/2022 15:00,19.35,231.8958,249.3778,191.455,44.4855,102.77,96.63
10/08/2022 16:00,20.18,262.9513,252.8836,253.8501,106.5828,112.32,106.73
10/08/2022 17:00,21.54,319.7375,269.933,276.6505,219.3074,120.21,112.99
10/08/2022 18:00,21.6,322.5841,300.8915,278.893,247.0984,103.82,99.24
10/08/2022 19:00,21.93,337.3167,326.486,292.9586,263.8365,104.26,97.86
10/08/2022 20:00,17.96,185.3883,227.4912,230.076,222.3108,110.74,105.02
10/08/2022 21:00,10.79,40.2245,84.8793,103.277,119.0985,95.23,89.78
10/08/2022 22:00,11.94,54.4144,66.3151,95.3448,132.7739,64.56,61.14
10/08/2022 23:00,7.98,16.2751,24.19,43.1847,85.4555,48.38,45.4
11/08/2022 00:00,6.4,8.3715,13.9556,21.1044,62.8868,34.61,33.4
11/08/2022 01:00,8.24,17.9243,13.7192,20.7579,49.8923,31.37,30.14
11/08/2022 02:00,7.3,12.444,12.4787,15.392,26.0027,30.73,29.89
11/08/2022 03:00,5.82,6.3134,8.6726,8.7271,14.437,32.92,31.54
11/08/2022 04:00,0.94,0.0263,0.7108,1.1899,2.964,31.31,30.07
11/08/2022 05:00,1.77,0.1765,0.3914,1.1396,3.3302,40.48,38.67
11/08/2022 06:00,4.31,2.5574,0.4084,2.0886,5.5519,30.27,28.87
11/08/2022 07:00,1.96,0.2394,0.3976,0.4744,2.0978,82.62,78.5
11/08/2022 08:00,6.53,8.9239,2.4834,0.9532,7.2941,89.11,84.46
11/08/2022 09:00,12.09,56.4793,10.3215,4.8444,7.2941,95.65,91.76
11/08/2022 10:00,14.66,100.7288,43.6611,15.8216,7.5435,94.22,90.72
11/08/2022 11:00,17.05,158.6633,99.5374,36.5835,7.5435,100.96,96.37
11/08/2022 12:00,18.17,191.9483,147.0584,82.2668,7.5435,96.06,93.31
11/08/2022 13:00,12.34,60.1225,89.6375,80.4925,25.8156,83.16,79.42
11/08/2022 14:00,19.37,232.495,147.0589,139.0164,58.282,80.1,75.98
11/08/2022 15:00,15.53,119.8595,122.3751,131.3419,78.688,110.05,105.27
11/08/2022 16:00,19.33,230.9969,188.9632,155.743,110.0171,111.55,108.35
11/08/2022 17:00,18.5,202.5515,180.0132,157.5619,138.3558,115.74,110.75
11/08/2022 18:00,17.24,164.0217,180.4315,174.9745,161.3277,110.4,105.02
11/08/2022 19:00,16.14,134.3808,149.3696,150.106,147.4441,110,105.04
11/08/2022 20:00,22.27,353.2324,204.1611,209.0243,177.6193,115.29,112.35
11/08/2022 21:00,19.24,227.912,226.956,208.445,197.2024,100.85,95.74
11/08/2022 22:00,20.67,282.6906,283.795,223.3457,214.9825,101.49,96.82
11/08/2022 23:00,21.3,309.0118,271.7641,252.9888,229.451,84.78,80.86
12/08/2022 00:00,27.22,644.8525,392.3939,347.1456,229.451,64.12,63.26
12/08/2022 01:00,22.09,345.0063,379.8875,345.2576,255.9745,69.44,67.87
12/08/2022 02:00,20.47,274.1831,334.2345,313.8203,276.2938,65.71,64.66
12/08/2022 03:00,20.11,260.194,275.6084,303.6656,269.2018,66.79,66.02
12/08/2022 04:00,20.13,261.1051,263.1024,299.1887,269.6676,82.27,80.4
12/08/2022 05:00,19.9,252.1696,254.9754,264.5155,265.0759,101.61,98.91
12/08/2022 06:00,17.82,180.8713,204.1727,210.8763,221.4086,79.23,77.02
12/08/2022 07:00,16.94,155.422,173.7304,185.2714,206.4554,97.79,97.23
12/08/2022 08:00,15.08,109.7265,127.2844,144.4209,174.4547,118,115.18
12/08/2022 09:00,13.36,76.339,92.4727,107.7806,148.5842,103.27,101.4
12/08/2022 10:00,13.97,87.2947,88.8533,101.7017,141.5262,92.51,89.63
12/08/2022 11:00,18.1,189.5947,111.122,118.9063,185.1988,91.38,88.4
12/08/2022 12:00,15.42,117.3654,122.0865,112.0704,141.095,81.79,80.66
12/08/2022 13:00,21.4,313.4152,196.242,142.4278,167.8252,79.32,77.81
12/08/2022 14:00,18.61,206.1997,201.7996,171.4612,167.8252,75.15,74
12/08/2022 15:00,19.33,230.8739,239.0825,204.8792,167.8252,103.95,102.71
12/08/2022 16:00,20.6,279.4855,237.5849,221.8708,171.9428,121.45,117.75
12/08/2022 17:00,21.81,331.7092,278.664,269.477,197.7811,130.54,128.18
12/08/2022 18:00,22.23,351.5311,319.9207,276.1626,218.3045,127.39,126.04
12/08/2022 19:00,17.96,185.4291,230.5264,225.502,201.4198,121.7,118.95
12/08/2022 20:00,25.07,504.0785,329.391,319.4234,254.4062,99.18,97.13
12/08/2022 21:00,22.57,368.022,334.6017,337.3594,296.1264,85.15,84.08
12/08/2022 22:00,22.02,341.4314,370.1983,339.3107,322.4757,90.82,89.47
12/08/2022 23:00,15.88,128.187,187.2164,195.8125,203.9395,87.55,85.46
13/08/2022 00:00,17.23,163.6897,180.5609,215.7594,227.0076,74.63,76.1
13/08/2022 01:00,20.21,264.0747,179.6627,240.2616,283.9757,73.38,73.91
13/08/2022 02:00,19.72,245.17,221.251,219.8271,270.0731,73.39,73.33
13/08/2022 03:00,25.95,559.1648,338.7506,248.2724,301.0989,72.34,72.55
13/08/2022 04:00,25.49,529.4969,426.8078,327.7462,301.0989,81.61,82.84
13/08/2022 05:00,27.03,631.565,572.3585,424.6736,354.5606,89.14,91.08
13/08/2022 06:00,25.54,532.8162,547.9374,484.6262,354.5606,83.14,84.54
13/08/2022 07:00,25.39,523.5267,542.1758,538.8129,426.0147,100.82,102.33
13/08/2022 08:00,28.03,704.3199,583.1483,581.4996,526.5062,103.11,103.67
13/08/2022 09:00,27.97,700.1647,638.7663,615.135,531.1549,94.33,95.63
13/08/2022 10:00,29.05,784.4863,728.9824,643.4667,545.8845,92.99,95.3
13/08/2022 11:00,26.2,575.5638,627.7883,613.4485,567.3248,86.47,88.64
13/08/2022 12:00,27.31,651.8268,659.3741,666.2767,603.1311,81.67,81.81
13/08/2022 13:00,24.85,490.9213,529.5872,559.9507,545.1028,75.51,75.89
13/08/2022 14:00,29.93,857.596,655.4791,663.1005,641.6426,72.5,74.02
13/08/2022 15:00,28.17,715.1934,676.2435,650.4092,675.7076,100.33,102.22
13/08/2022 16:00,27.61,673.1452,708.9242,670.6948,679.8337,110.21,113.95
13/08/2022 17:00,26.56,599.3529,629.8638,629.0721,641.9726,119.15,121.52
13/08/2022 18:00,23.41,410.4383,478.2645,516.4011,526.4239,116.56,120.48
13/08/2022 19:00,18.59,205.6135,284.7145,328.269,377.3955,111.49,114.61
13/08/2022 20:00,20.07,258.6193,270.8106,325.0401,400.8006,110.47,113.42
13/08/2022 21:00,20.38,270.6967,243.8396,300.0832,391.327,84.42,86.95
13/08/2022 22:00,19.07,221.9383,235.6091,244.1503,322.4497,85.88,86.56
13/08/2022 23:00,16.73,149.8625,178.2955,181.9642,230.4536,77.94,78.04
14/08/2022 00:00,13.2,73.6442,103.0797,120.2303,149.3671,74.38,72.7
14/08/2022 01:00,10.51,37.1205,55.2092,74.3085,108.8276,75.4,72.86
14/08/2022 02:00,16.31,138.7589,75.9473,111.5721,173.5296,74.88,73.15
14/08/2022 03:00,15.96,130.029,92.7364,98.3856,151.9796,75.88,73.05
14/08/2022 04:00,11.84,53.1012,74.7779,65.5618,91.2181,82.6,79.23
14/08/2022 05:00,12.47,61.9931,69.3913,69.3468,93.5576,101.98,98.31
14/08/2022 06:00,14.71,101.8104,70.3743,92.703,108.4369,81.07,77.87
14/08/2022 07:00,14.6,99.5466,86.3849,86.1938,100.1093,115.18,112.13
14/08/2022 08:00,15.18,111.9142,104.3329,83.3328,100.6742,131.58,126.44
14/08/2022 09:00,12.93,69.1598,80.1794,77.9046,77.2491,124.73,123.7
14/08/2022 10:00,14.56,98.7471,92.0577,95.4427,98.9466,120.26,117.81
14/08/2022 11:00,13.98,87.4772,84.5272,90.0074,93.19,119.88,115.27
14/08/2022 12:00,12.74,66.1656,74.4389,75.4335,78.8224,97.67,95.59
14/08/2022 13:00,12.93,69.0721,71.4366,73.1845,73.4265,87.52,84.05
14/08/2022 14:00,10.47,36.6675,45.6042,51.239,54.7452,81.06,78.1
